"OTU" "Feature_name" "134_300Apole_091_102_S1_L001" "134_304Crase_079_114_S2_L001" "134_305Crase_067_126_S3_L001" "134_309Forsk_055_138_S4_L001" "134_310Gymno_043_150_S5_L001" "134_311Lychn_031_162_S6_L001" "134_313Marru_019_174_S7_L001" "134_314Praya_007_186_S8_L001" "134_315Resom_090_103_S9_L001" "134_316Resom_078_115_S10_L001" "134_317Vogti_066_127_S11_L001" "134_319Frill_054_139_S12_L001" "134_320Forsk_042_151_S13_L001"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda__100_49_70.12__" "c5735fada43dcb5c418f5fda7535b881" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__100_111_90.01" "680fe11cd99d0c8272bddd56f118afc4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "5"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae__100_117_72.42" "5f7e0eb21f16c3ba9033a23eb602481d" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Bacteria_Tenericutes_Mollicutes__94.92_59_87.25___" "4d6231f77e87a78e3b50328ea85acf31" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "2c5559e931e95aacbab6f00a6d8f708f" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cryptophyta_Cryptomonadales_Cryptomonadaceae_Cryptomonas__100_114_70.95_" "e7b40f819cf23fd449c17bee86b34c08" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota__95.74_94_86.94_____" "5cd415de0b4f001601397381f4b0c16d" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured marine eukaryote__100_117_91.29___" "54f852b0b16bd9318989d4506db3405d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_117_91.21___" "263942303e7554880e1606ed3e4e2015" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota_environmental samples__100_58_72.52____" "0f5c97f05d7964a91dfd35b9d67bfe10" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__88.79_107_88.06_____" "f195769ff71b36a727bf7643d72f66cf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11"
"Eukaryota__100_116_89.93_____" "cf3214c20a6c560cacc2e5a381eadbe3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota__92.44_119_85.78_____" "aa800d0aa59e870b53c630914c509019" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__91.47_129_71.56____" "539603217c4096884b7c4e8bbd4736c7" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__100_111_90.01" "0590921cc414521aae195bc3b33eb222" "0" "0" "5" "0" "0" "2" "0" "0" "4" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.13_107_72.10___" "f8479130df180b0b2d7abd959ed33fb1" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples__97.37_114_89.43____" "e9b86fc8481b4b08feb8babe08e99a5e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota__94.87_117_87.78_____" "e054cdf7742e92bb62aa752379ecc434" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota__100_122_90.15_____" "d163c9cd808ea12218a538975535995f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota__94.87_117_87.78_____" "7788b87380b29def360dc8cf02b1c180" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_114_72.92___" "73afa2d21bd099c4417573eedee39fee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Cryptophyta_Cryptomonadales_Cryptomonadaceae_Cryptomonas__100_114_70.95_" "6d3a65d69fea2734501c3fd8a3e83dbc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Fungi__89.66_116_70.37____" "2f309b0b0987d41b83a077b8ab008b06" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota__100_119_91.31_____" "14f738b3143e1db2d839d788b59bb7f8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.13_115_90.66___" "025a883b09515b351dd34337c853f6fb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_environmental samples_uncultured eukaryote__98.13_107_72.10___" "dda78558a1d1ca5e4ecd2783f5a6d60a" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__100_89_72.06____" "d3cfb96aecce6588d70bed5095ca8882" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota__88.33_120_88.05_____" "acd6fb11b31f0071fd545713d5667fc8" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_58_72.52__" "a61fb9e3f25be835b96c2dfbdfa25f58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota__98.44_64_89.68_____" "9c100110aec3a32f627168a2436f5c94" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Bdelloidea__96.75_123_71.64_" "7d483348124fad41bd6b115c8190223f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea__92.86_70_87.18_" "78a423dafaafcf3423b4b4401afcac00" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales__100" "7314b60269d22a71cf6cba8af55ac3c8" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "6dc53eac2ccc69b39c9ae13379a2fbc8" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cryptophyta_Cryptomonadales_Cryptomonadaceae_Cryptomonas__100_116_88.13_" "6a74b3040ef0feeff4d880b5f8e7d45c" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__87.93_116_87.56_____" "669baaf7a404a42351d585c0955e81db" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "5" "0" "0"
"Eukaryota__88.79_107_88.06_____" "53039cfb275670c861fd42c6bc82b6ca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9"
"Eukaryota__90.38_104_87.04_____" "4dd8392c63d3fa473d62de741de3b115" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9"
"Eukaryota_environmental samples_uncultured eukaryote__98.1_105_88.82___" "422d94fba8b49cf6debe5ea16b721f16" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_117_72.78___" "1ab4e7329dda0356b20b56eeb3dc517f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0"
"Eukaryota_Stramenopiles_Oomycetes_Pythiales_Pythiaceae_Pythium__98.32_119_71.92" "00a591489982683db62d02d4be71f798" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__91.6_119_86.56___" "f9c3304e37528b7ec8eafbcc506636f8" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__88.03_117_87.62_____" "e688fa08fbb22dac8313a6eee4ee4089" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples__100_115_73.01____" "e67ca89774509c482660639bf3158b8e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Aspergillus" "e388aeccd68351f09fa8a6757c488d55" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae__100_111_70.29_" "d935589bfce5468b9af17793e39976d0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_118_91.30__" "d7ff62806e5644ee1d5467dd9ea802c8" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea__92.86_70_87.18_" "d7660500f664a9405af0de80bf9c17c6" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_118_90.96___" "ad81eb80bd8f5d10059ae918e38b2939" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.41_63_90.29_____" "7ade29dc766c3fd09b0d173812322a7f" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_114_91.17_____" "647bd864df508c901d547706f1583794" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota_Fungi__100_85_71.26____" "4eb7fd31e32328d03fac4425425e0ab4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_environmental samples_uncultured marine eukaryote__100_117_91.29___" "3be9ad59a46f17e4abc1aac6e8730dd7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_59_72.23___" "e02c66b227877d5f7a34dd39bc0f5e05" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0"
"Eukaryota__93.64_110_87.76_____" "c35951f804f744571e6c7776ea8aade7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota_Stramenopiles_Eustigmatophyceae_unclassified Eustigmatophyceae__97.35_113_71.01__" "80f09ba5c85a4da3734b79890d029ea9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa__100_113_71.98___" "52153b103bda811ec61231624352321f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0"
"Eukaryota__100_122_90.15_____" "1aeff1114e8cae2caa240ed8bf89385e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota__91.47_129_89.64_____" "13f8aa2886d068edf334df40aabb2496" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__90.76_119_86.02___" "c6d7f2d941fa991983bc8d0e3ddedb15" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.31_117_87.68_____" "bb06b84ab24d4bc933d88244025bce9a" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__100_60_72.05____" "ac76e9f4f2b6637ccdb88fd87582ef28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia_Vorticellidae_Vorticella__100" "a90547e82ede1b605a81c63495054f61" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Choanoflagellida_Codonosigidae_Codosiga_Codosiga sp. FFN-2011__98.15_54_88.94_" "a01d7edf07ada0355712a54699ad9cab" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Chytridiomycota_environmental samples_uncultured Chytridiomycota__93.28_119_87.62_" "65c3ada33ffbc4c1550cdb9f661257a4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Decapoda_Dendrobranchiata" "5b66fa5b8f98b4c3a4c4d42f99a50d36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6"
"Eukaryota_Metazoa_Cnidaria_Scyphozoa_Coronatae__100_123_72.05_" "2b3307f289c2d47d5f05379b218615cf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota__100_117_91.19_____" "1af4776b1c17895ef299f80d3effce65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota__100_37_90.41_____" "f3470da1fa5bcf93909b0969b321668c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota_Choanoflagellida_Codonosigidae_Codosiga_Codosiga sp. FFN-2011__98.15_54_88.94_" "f2b95ca8898635610ffc371aec57e92f" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Saccharomycotina_Saccharomycetes_Saccharomycetales__100_61" "dbe98e016496f611772596f38ae55385" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Aspergillus" "af1da6feaeac1f7c7cd93a9d40725034" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria_Euarchontoglires_Primates" "ab7128f77e0080afe6413bb04a7f43f1" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_118_91.30__" "a33697e3c3af9d6d0fac6d12369054fa" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota__100_38_72.34_____" "910a40dc571094adf095fe5d37251b48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia__98.91_92_72.16" "9072922d460095761be167a4ff4ab1d3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__99.15_117_90.69_____" "7e2bbc416aea99330b934eb0816dff85" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.44_119_86.34_____" "7bcb93ccd7f5df03b45f71a13bf3fa94" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_Metazoa_Porifera_Demospongiae_Haplosclerida__99.19_123_90.95_" "73e053631dba7a2651d0ae9fba2150f9" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.29_117_89.94_____" "4cd70c95f28733c31794abc0233a80f8" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_117_91.29___" "4cb1c33ab72d678d701aca9a9fb8a94a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_environmental samples__100_119_91.31____" "458557b52f0b5347fcd4b03bbff71f65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__92.44_119_85.78_____" "23d034f056990764fafe59991115b9c1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Chelicerata_Arachnida_Acari_Acariformes_Sarcoptiformes_Astigmata" "20fbeede2a5d143f9375c58603bcb0b6" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__96.3_108_87.85____" "013cc6d8e78c3d0e51501fdc8fb676bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__97.48_119_86.91_____" "fee4ae0b7caf3e0838b116428a48868f" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Monogononta_Ploimida__99.17_121_90.67" "d4366c0d8a9069c76ed25d1d86034d24" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_115_70.45___" "b18038bba142a70fe4c3b2d14007b2c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Stramenopiles__95.73_117_88.18____" "9cc7e7ca4fab6540abebe65e91e6f564" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_environmental samples_uncultured eukaryote__90.76_119_86.02___" "93ae025fb575ad84ce6a8c3b3c567083" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__91.82_110_87.34____" "52554ff74e8253c4ff663073f78c0eb8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae__95.54_112_88.15__" "405130fbe31c697edee4eedca6327efc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Viridiplantae_Chlorophyta__100_117_90.95___" "3156c3c2549e1161498865e24b4f94fd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Metazoa_Porifera_Demospongiae_Haplosclerida__99.19_123_90.95_" "3036e7b2c8261f700ee8a4f813fe52b2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia__98.91_92_72.16" "28f5b3e3a34f9b613d11820c81f0f944" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_114_91.08___" "20eb5acaa71d992d01d9ba4a7123c835" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_environmental samples_uncultured eukaryote__91.6_119_86.56___" "02ca3b5a331c8c3bc3eb8d6ada1d6271" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.15_117_90.69_____" "e02bbabb91a41e451fe8572b6e4f9f95" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__90.48_105_85.88_____" "db11a311e512f2c922e7562486afd78c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota__94.12_119_90.19_____" "da801a1a923701e84d72631374563f1b" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__93.16_117_87.60_____" "9f62f07046658efe53ec33465e811629" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Spirotrichea_Stichotrichia_Sporadotrichida_Oxytrichidae_Stylonychinae_Sterkiella" "78c6da4520ceee132263fc75643d606a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0"
"Eukaryota__100_114_90.72_____" "6fd628e4fb0fca9f89ba19a48a292da8" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.38_105_89.25_____" "5f8023a9ee8eefb578e14fcd8b55b339" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota__99.15_117_89.91_____" "44a3efec579a5ccd9b5e8a191f79367b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota__96.43_56_88.46_____" "3744d2045ea475ad3a515ee2dc506aa0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Choanoflagellida_Codonosigidae_Codosiga_Codosiga sp. FFN-2011__96.49_57_88.30_" "2ddf74c446918f5c30ca1c7809f24e21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota__91.09_101_87.08_____" "1bf689544363655600bb63d91ae24071" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3"
"Eukaryota_Rhizaria_Cercozoa__99.12_113_71.60___" "dff541628e4ee216ef44c9591e20ce18" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0"
"Eukaryota__95.83_48_90.04_____" "92a8981891e87aff397eaef7d8aad04c" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Basidiomycota_Agaricomycotina_Agaricomycetes__100_119_73.05" "7fbda48e183008646415dbc3671d834b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
"Mitochondria_Unknown Eukaryote_N/A_ N/A_N/A_____" "78fa6d424bba9d511fa15ffc6739f975" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__95.83_48_90.04_____" "6f67886abd5f6dce52f20d3b0ab2b84b" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa_Vampyrellida_Vampyrellidae__95.88_97_86.33_" "6316febd9b4ae085432885fed89fff28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2"
"Eukaryota_Metazoa_Lophotrochozoa_Bryozoa_Phylactolaemata__100_118_90.39_" "0cc7356a983cd2136c399d096d547996" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0"
