511802b5d02c857413b52f67acf1c8a6,Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae,99.2	251	92.21
5ae013c6417001757af5f9dc6c0ebc93,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata,98.81	252	91.88
5b46df8ac614da2835b7b8d324705c72,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda,98.02	253	91.44
5c4c51875f45829fd6515d8e41b3a980,Eukaryota	Stramenopiles	Chrysophyceae,99.2	250	92.16
5caca7cde84cb95493be5cd62296121f,Eukaryota	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia,99.21	252	92.14
5db56ab4c8eced55a10420d0bb2129f5,Eukaryota	Viridiplantae	Chlorophyta,98.41	252	91.38
810b68268d73b4eb4634686c08161c5e,Eukaryota,94.82	251	90.48
838a486ee544d8619e18c18f59539bc9,Eukaryota	Alveolata	Apicomplexa	Aconoidasida	Piroplasmida,90.15	203	86.42
8ed08c8f423a528acbaadb44c8008e7c,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,99.05	210	90.68
90b945843f50d201ab79eb6feef07464,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,99.31	172	91.31
96c440c022b9ed6d218a743b731dbdc1,Eukaryota	Metazoa	Platyhelminthes	Trematoda	Digenea,96.44	253	91.41
992d6d8c170f2eefda61a5314bb0f7c4,Eukaryota	Fungi,97.39	230	90.82
9b382ae55e51e130d1fc5352e8d359f3,Eukaryota	Metazoa	Ecdysozoa	Nematoda	Chromadorea,97.61	251	90.43
9e687352c3165577cb471d6b299e2567,Eukaryota	Alveolata	Dinophyceae,97.18	213	91.15
9ecc342e6fb43fd308b4ebb5adec50ee,Eukaryota	Metazoa	Chordata	Craniata,99.6	252	92.44
9f23229c4048b69174908bf3a5be6c18,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,99.35	188	73.12
9fd049d6afb7caa47772714d1f1ab766,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata	Caridea,99.21	253	91.62
a9f16d14559828eac950d6d43b6166e1,Eukaryota	Rhizaria	Cercozoa	Plasmodiophorida	Plasmodiophoridae,98.45	193	90.07
ae50393ad36e2362973c6170b163ed06,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,99.2	251	91.27
c10fc976e35796d515df4011a5c406d9,Eukaryota	Rhizaria	Cercozoa,96.7	212	89.99
c3582e584ca95487a520d0c1570bf307,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,99.37	220	73.45
c770cf374e2c020f9f4f81f953cfd6e8,Eukaryota	Rhizaria	Cercozoa,98.41	251	91.60
db760645fac8fbdf06256ac48d53519c,Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi,99.6	252	92.44
e1a9bd2d3698b619d62790f07a811970,Eukaryota	Viridiplantae	Streptophyta	Embryophyta	Tracheophyta	Spermatophyta	Magnoliophyta	eudicotyledons	Gunneridae	Pentapetalae,94.84	252	71.62
e2c1ea22d54a8854145451b71f5bd94d,Eukaryota	Centroheliozoa	Acanthocystidae	Pterocystis,98.41	252	73.30
e45358b84f9aaa90b2dd9d78666b9267,Eukaryota,94.63	205	88.97
e7779e3c38a186c4a3ea58600160fe1f,Eukaryota	Alveolata,95.54	112	70.65
ec93b79302ad2721340e6b3eab9b57d4,Eukaryota	Viridiplantae	Chlorophyta,98.41	252	91.38
ee77b3490af489718ab558307f550859,Eukaryota,99.01	203	91.65
eec649660f3677e698276da3cf6a1543,Eukaryota	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia,99.21	252	92.14
f0e6ef3f7bce5667869807d1bd8661b5,Eukaryota	Alveolata	Dinophyceae,96.83	252	90.74
f6907f51461f49dc33b92e64b122d641,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,99.2	251	73.64
ff82d5fb3a8ab428adeb8dbd769995b1,Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	Mamiellophyceae	Mamiellales,99.6	251	92.26
eaad1f1a938ce3bab3a43b162d38ea51,Eukaryota	Unknown Eukaryote	N/A	 N/A	N/A
8d28843a1c4453527675fa50a8a9d896,Eukaryota	Unknown Eukaryote	N/A	 N/A	N/A
