c4fccd8c29efdc071e7be210411f1a96,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,99.25	208	90.95
c515321ecd581ecf2916252f6150574d,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,98.53	210	91.30
cad17be1a7803e831b9659abe3b11085,Eukaryota	Viridiplantae	Streptophyta	Embryophyta	Tracheophyta	Spermatophyta	Magnoliophyta	eudicotyledons	Gunneridae	Pentapetalae	rosids,97.65	213	91.49
ced32704eb19787ccdf99bd12251f5d9,Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis,99.6	252	92.31
d03f7525a394e3151c2c4d700620daae,Eukaryota	Alveolata	Dinophyceae,98.41	252	91.79
dfa3f4740a0442f556d30b0d069da507,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae,99.6	252	92.44
e204fc0a00e5c0d6fdebe6513331efe8,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Metridinidae,94.47	253	71.56
e7779e3c38a186c4a3ea58600160fe1f,Eukaryota	Alveolata,95.54	112	70.65
f1131db8b80bee043a4b45dba5dcbf9a,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,97.5	218	72.59
f3d0f7af5209d12e5b1d04727573112f,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,99.07	204	73.10
f6c66ddcb96a2bedaca91c9a4b1677aa,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,99.2	251	91.27
f903ecaf5f9045a5a7d0e817356d52f5,Eukaryota	Metazoa,95.24	252	89.87
fa6f0d8872d5dace24c473e1ec6fb1a8,Eukaryota	Unknown Eukaryote	N/A	 N/A	N/A
